Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V518	0.51826	0.3873	0.09444	0	0	0
V519	0.20954	0.66202	0	0	0	0.12844
V520	0.91692	0	0.08308	0	0	0
V521	0.15759	0	0.27027	0	0.57214	0
V522	0.70255	0.0887	0.16028	0	0.04848	0
V523	0.72671	0.11007	0.12543	0	0	0.03779
V524	0.26109	0	0.27392	0	0.46499	0
V525	0.54993	0	0.00769	0	0	0.44237
V526	0	0.88976	0.11024	0	0	0
V527	0.42535	0	0.57465	0	0	0
V528	0.85777	0	0.14223	0	0	0
V529	0.28919	0.02262	0.13445	0.45042	0.10332	0
V530	0.38054	0.12815	0.44559	0	0.04572	0
V531	0.97212	0	0.02788	0	0	0
V532	0.29452	0	0.2191	0.27299	0.21338	0
V533	0.36015	0	0.38618	0	0.16897	0.08471
V534	0.31672	0	0.11467	0.30513	0.16668	0.0968
V535	0.70521	0	0.29479	0	0	0
V536	0.16198	0	0.83802	0	0	0
V537	0.03703	0.82734	0.06417	0.02836	0.0431	0
V538	0.24714	0	0.02958	0.08608	0.10793	0.52926
V539	0.18589	0	0.15415	0.4302	0.22976	0
V540	0.46356	0	0.49715	0	0.03929	0
V541	0.15774	0.28669	0.07997	0.38035	0.09526	0
V542	0.02711	0.71698	0.08794	0.03472	0.13325	0
V543	0.07258	0	0.79106	0	0.13636	0
V544	0.17145	0	0	0	0	0.82855
V545	0	0.72433	0.1829	0	0.09276	0
V546	0.82135	0	0.17865	0	0	0
V547	0.33711	0	0.14368	0.14224	0.37698	0
V548	0.08082	0	0	0	0	0.91918
V549	0.31278	0	0.68722	0	0	0
V550	0.08201	0	0.56046	0	0.35754	0
V551	0.31967	0	0.09769	0	0.06403	0.51861
V552	0.25563	0	0.33737	0	0.40701	0
V553	0.8904	0	0.1096	0	0	0
V554	0	1	0	0	0	0
V555	0.61503	0	0.1178	0	0.03729	0.22987
V556	0.25718	0	0.61523	0.0028	0.12479	0
V557	0.0154	0.9571	0.02751	0	0	0
V558	0.69934	0.15562	0.02235	0	0	0.12269
V559	0.06242	0	0.2583	0	0.67928	0
V560	0.87921	0	0.12079	0	0	0
V561	0.01824	0	0.98176	0	0	0
V562	0.75346	0.16649	0.08005	0	0	0
V563	0.14533	0	0	0	0	0.85467
