Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V313	0	0	0	0	0.14559	0.42319	0.29779	0.13342	0	0
V314	0	0.37105	0.20484	0	0.28592	0.00793	0.08971	0	0.04055	0
V315	0	0	0.42772	0	0.09346	0.07872	0.40009	0	0	0
V316	0	0	0	0	0.11769	0.62829	0.25401	0	0	0
V317	0	0	0.18272	0	0.05649	0.03325	0.31596	0	0	0.41158
V318	0	0.47862	0.22383	0	0.10802	0	0.18953	0	0	0
V319	0	0	0.06045	0	0.18736	0.07766	0.67375	0	0	0.00078
V320	0	0.01452	0.62461	0.17856	0.01071	0.10284	0.06458	0	0.00417	0
V321	0	0	0	0	0.21033	0.32375	0.26038	0	0.20554	0
V322	0	0	0.26253	0	0.00088	0.13644	0.18878	0	0	0.41137
V323	0	0	0.32055	0.34299	0.0136	0.15615	0.16671	0	0	0
V324	0	0	0.16245	0	0.21562	0.2837	0.15203	0	0.18619	0
V325	0	0	0.0681	0	0.11921	0.02537	0.78732	0	0	0
V326	0	0.02843	0.77638	0.06203	0	0.11621	0	0	0.01694	0
V327	0	0	0	0	0.17904	0.58285	0.23811	0	0	0
V328	0	0.04838	0.12983	0	0.21091	0.00879	0.28372	0.30053	0.01784	0
V329	0	0.73755	0	0	0.07434	0	0.18811	0	0	0
V330	0	0	0.02927	0	0.18065	0.055	0.32679	0.38424	0.02406	0
V331	0	0	0	0	0.16503	0	0.26723	0.09056	0.12935	0.34783
V332	0	0.06897	0.011	0	0.62839	0.02463	0.1141	0	0.15291	0
V333	0	0.05762	0.09566	0	0.57575	0.044	0.09152	0	0.13545	0
V334	0	0	0.0977	0	0.18399	0	0.39614	0	0.32216	0
V335	0	0.22264	0.29518	0	0.05659	0.04494	0.13253	0	0.01313	0.23499
V336	0	0	0.06172	0	0.19994	0.01755	0.29135	0	0.42944	0
V337	0	0	0.32834	0.32511	0.01554	0.05292	0.27809	0	0	0
V338	0.04584	0	0.31129	0	0.18653	0.06954	0.13769	0	0.23368	0.01543
V339	0	0.00512	0.11607	0	0.29764	0	0.20092	0	0.38025	0
V340	0	0	0	0	0.16016	0.06296	0.32467	0.45221	0	0
V341	0	0.10287	0.03003	0	0.59973	0.00233	0.14567	0	0.11938	0
V342	0	0	0	0	0.5394	0	0.07942	0	0.15002	0.23116
V343	0	0	0.12773	0	0.23932	0.00682	0.33065	0	0.29548	0
V344	0.74848	0	0.25152	0	0	0	0	0	0	0
V345	0	0.76024	0	0	0.11281	0	0.12151	0	0.00544	0
V346	0	0	0.08415	0	0.21598	0.05518	0.25378	0.23352	0.05547	0.10192
V347	0	0	0.08187	0	0	0.16222	0.12197	0	0	0.63394
V348	0	0.00327	0	0	0.6075	0.12078	0.15831	0	0.11014	0
V349	0	0.59788	0	0	0.10784	0	0.29428	0	0	0
V350	0	0	0.19787	0	0.13529	0.00998	0.5875	0	0.06936	0
V351	0	0	0.1964	0	0.13478	0.13461	0.53422	0	0	0
