gene_symbol,ACD,ACN,ALO,ATD,BCC,BU,CHA,DLE,ENL,ICD,LL,MEL,MF,NS,PS,RR,SAR,SCC,SJS,WA,WPO
OIT3,11.689,12.221,10.940,13.041,12.887,14.244,12.950,11.386,16.267,13.536,13.943,15.086,13.591,12.264,12.035,15.686,11.180,14.460,13.180,21.983,16.227
OK/SW-CL.36,16.333,13.483,9.980,25.995,31.933,16.433,19.650,10.786,41.950,24.218,39.686,50.693,24.273,24.064,17.430,30.414,10.220,33.280,23.200,14.567,14.655
OK/SW-CL.58,19.800,13.833,12.620,15.082,15.620,15.700,22.367,15.871,15.767,14.527,17.571,16.686,15.909,15.454,16.253,17.443,11.620,15.320,18.840,12.483,12.545
OLA1,868.806,882.407,426.250,763.507,693.950,744.067,745.400,289.429,1232.775,771.155,722.225,640.236,781.848,751.689,863.800,465.900,493.953,667.290,589.800,759.517,845.918
OLAH,23.126,64.543,42.373,16.841,18.900,37.519,16.928,15.095,19.239,20.003,18.288,27.505,21.933,26.804,18.824,24.838,11.838,21.920,21.660,62.739,40.858
OLFM1,138.793,173.173,65.247,139.094,75.958,124.074,107.600,38.000,150.061,58.018,97.281,110.860,69.770,123.998,206.489,127.948,86.436,115.337,41.133,192.578,161.639
OLFM2,49.667,75.305,167.980,106.695,134.900,56.411,29.233,102.843,39.283,290.945,42.729,90.936,61.982,84.975,65.820,44.386,56.140,119.270,35.340,50.867,40.400
OLFM3,9.361,8.816,8.060,9.152,9.087,8.822,8.858,7.893,9.050,9.182,9.146,10.643,9.805,8.907,9.160,9.471,9.520,9.155,10.080,10.758,10.055
OLFM4,23.722,31.438,18.560,42.523,46.800,37.678,66.417,13.786,19.650,10.736,12.679,11.443,12.250,37.543,18.423,47.043,15.993,154.600,11.900,15.150,19.836
OLFML1,154.200,294.882,69.920,166.286,37.807,99.056,146.367,56.900,156.383,17.936,235.829,98.986,72.391,306.814,180.905,243.386,359.133,27.210,13.560,541.033,221.645
OLFML2A,309.200,254.715,278.740,497.950,291.613,219.411,156.667,92.957,76.317,267.773,231.514,285.700,152.845,433.068,291.990,359.929,451.080,226.910,32.340,683.517,211.382
OLFML2B,175.967,451.805,74.500,143.705,105.467,704.589,108.850,116.000,106.583,29.027,100.307,379.029,223.091,168.654,169.689,106.929,168.967,111.920,443.320,409.167,885.636
OLFML3,774.622,1111.634,371.560,361.982,229.767,606.378,270.633,366.300,503.783,54.727,473.321,498.107,210.559,864.129,534.360,459.443,534.833,221.670,191.160,1776.467,649.800
OLIG1,12.056,14.433,8.960,17.382,34.733,12.267,12.833,7.971,12.683,11.636,12.443,102.264,12.727,13.604,12.379,13.943,9.560,11.960,17.960,36.167,22.864
OLIG2,13.572,15.121,15.280,13.627,15.563,13.783,13.358,14.086,15.775,13.886,15.225,40.532,13.582,13.323,13.911,16.643,12.973,14.890,17.480,13.225,14.436
OLIG3,10.533,10.409,9.860,9.077,9.407,9.944,9.783,8.771,9.400,9.691,9.786,10.036,13.077,9.489,10.374,9.986,10.247,9.860,12.080,9.950,10.073
OLR1,10.133,25.813,11.300,11.750,12.007,22.722,12.350,12.586,18.650,11.773,24.771,13.250,15.177,10.279,10.549,13.443,102.913,12.520,114.320,10.417,71.355
OMA1,115.000,136.371,75.920,96.005,97.293,114.344,121.717,52.271,87.067,75.464,112.136,96.393,169.645,136.218,104.314,104.043,212.900,107.610,142.040,168.567,177.164
OMD,54.711,102.593,103.960,34.877,26.007,15.644,11.925,65.243,18.308,11.491,67.286,48.243,27.023,132.945,82.475,37.200,147.257,19.925,10.630,361.333,31.750
OMG,20.744,17.865,13.640,28.809,27.553,23.311,22.483,15.671,28.550,29.200,31.093,49.171,31.145,25.768,20.165,30.157,13.167,30.170,31.960,22.067,18.991
OMP,18.067,21.536,39.760,16.036,16.380,18.867,16.450,31.929,15.317,22.345,19.050,19.500,18.914,18.550,21.202,21.386,16.987,17.980,23.260,21.250,23.918
ONECUT1,19.244,26.067,24.400,21.023,18.640,20.244,21.983,29.043,27.633,17.564,25.079,26.364,22.523,20.129,19.191,24.700,21.787,19.500,28.440,23.383,21.318
ONECUT2,18.140,17.521,17.520,20.327,24.881,18.238,18.257,16.706,25.877,26.442,26.857,33.746,27.581,19.989,19.471,28.769,12.003,25.560,23.148,17.207,16.878
ONECUT3,44.444,37.806,134.740,36.018,33.727,49.422,45.400,124.514,58.817,35.136,53.657,45.657,51.100,40.336,47.282,56.486,39.600,41.410,45.260,33.817,36.264
OOEP,33.644,39.545,29.140,34.823,31.467,30.978,34.583,28.157,35.233,57.518,36.279,36.186,65.818,34.807,37.379,41.286,23.853,35.460,35.720,42.983,37.145
OPA1,134.414,183.347,73.695,156.110,156.585,101.650,184.608,53.225,138.825,181.959,212.389,147.841,133.723,172.848,158.643,195.021,207.995,156.642,101.785,213.129,167.184
OPA3,44.433,61.284,62.560,50.855,40.293,46.841,60.444,57.467,54.683,47.709,50.329,44.638,58.176,41.015,43.904,53.781,73.744,46.123,70.267,48.144,54.003
OPALIN,16.789,15.391,11.660,20.423,24.093,17.633,16.600,11.757,20.967,23.873,21.671,27.007,21.755,19.221,16.713,22.257,8.573,24.110,20.060,14.683,14.136
OPCML,20.183,18.843,19.520,19.648,22.803,18.850,19.233,20.879,24.342,21.986,23.061,23.857,55.166,20.071,20.755,24.271,16.277,21.320,23.220,20.975,17.964
OPHN1,2603.856,1107.497,4075.260,1470.591,1204.880,981.800,921.683,7575.671,1172.550,1316.700,1337.607,1336.721,1399.927,1239.332,912.323,1049.129,2943.587,969.740,1052.200,1532.417,1029.564
OPLAH,52.822,135.358,83.760,122.945,61.500,76.733,65.117,53.700,45.383,127.227,38.271,45.600,46.959,67.425,78.755,51.600,34.747,69.320,85.300,123.067,75.045
OPN1LW /// OPN1MW /// OPN1MW2,19.844,20.899,27.340,16.668,19.020,20.567,22.583,22.071,19.133,36.618,19.293,19.921,20.041,18.232,21.951,18.929,16.393,20.210,25.160,18.383,17.436
OPN1SW,23.389,21.833,30.880,22.091,25.367,21.456,23.983,27.014,23.467,23.927,23.107,28.507,27.759,22.200,24.385,22.571,21.800,27.580,24.440,20.417,20.782
OPN3,130.628,195.534,52.560,110.950,84.753,169.917,192.192,35.793,211.008,106.136,497.446,179.636,223.293,109.636,109.229,267.950,432.757,118.085,238.310,147.250,237.164
OPN4,32.633,36.239,35.020,53.155,38.133,36.533,34.033,31.114,35.050,44.864,38.214,45.550,40.691,39.064,37.032,39.371,24.520,40.070,39.760,43.350,35.682
OPN5,21.417,18.689,17.690,22.309,26.863,20.567,21.408,20.043,25.900,22.941,25.068,30.361,25.893,22.325,22.708,24.664,13.423,28.265,25.300,20.383,20.595
OPRD1,32.144,26.264,23.040,21.127,23.507,27.267,28.667,22.343,33.167,24.691,31.579,27.679,29.868,25.250,33.184,30.986,18.113,24.650,42.220,23.367,23.827
OPRK1,14.778,13.145,10.830,13.786,14.957,13.611,14.425,10.800,15.725,15.373,15.389,16.411,16.848,14.798,15.641,14.964,9.763,15.285,18.170,15.667,12.273
OPRL1,32.411,31.875,72.390,25.505,30.560,33.906,33.800,74.064,50.900,36.436,44.064,41.632,42.080,30.327,37.758,34.164,25.160,33.105,46.840,26.192,25.982
OPRM1,12.678,10.957,10.167,13.145,15.524,11.552,13.650,10.405,13.494,13.548,15.964,17.481,14.262,13.264,12.477,18.738,9.553,15.663,14.513,11.800,11.452
OPTC,30.711,23.270,16.860,27.586,40.733,30.622,30.800,15.829,36.133,34.027,41.586,49.821,38.809,33.375,37.405,45.243,13.120,42.920,35.160,28.383,26.782
OPTN,550.239,594.747,354.120,593.823,468.367,377.878,1245.775,415.629,1371.967,580.986,1042.239,438.346,580.832,567.448,494.919,611.671,1032.977,528.370,666.700,632.975,521.414
OR10A3,13.317,12.813,11.740,12.789,13.417,12.922,13.833,12.529,16.108,13.995,15.279,15.511,14.839,13.130,13.130,15.486,11.543,13.585,15.500,12.250,11.818
OR10A4,23.578,27.304,26.200,26.655,25.473,25.144,24.050,27.043,27.917,30.182,27.086,27.379,31.591,24.064,25.100,27.157,14.460,25.520,35.020,24.833,21.955
OR10A5,17.244,15.794,11.800,25.009,31.093,18.322,19.117,11.729,22.517,28.573,28.086,36.843,23.245,22.546,18.243,31.014,11.627,29.490,22.920,17.850,15.373
OR10C1,22.089,19.495,20.780,19.132,23.500,21.744,20.433,19.314,18.583,21.227,25.500,26.921,21.273,23.293,26.056,28.814,12.373,24.640,28.560,16.267,15.291
OR10D1P,25.267,24.078,25.690,27.784,26.533,23.872,21.533,27.157,28.008,40.427,31.089,34.482,31.123,26.814,26.319,30.807,13.680,28.420,31.280,25.283,22.355
OR10D3,25.089,21.600,17.910,23.745,22.023,21.178,24.450,18.764,29.575,27.073,26.511,26.136,26.800,21.491,21.796,24.314,14.067,23.215,26.710,19.708,19.677
OR10H1,48.167,61.111,237.240,44.400,47.960,59.411,59.417,402.443,99.767,48.845,62.221,65.864,66.064,46.257,46.652,43.814,42.527,52.540,78.560,41.117,43.218
OR10H2,15.856,12.978,13.580,12.264,13.187,13.767,14.167,14.214,15.683,15.545,14.050,14.479,15.727,13.546,15.684,13.043,10.953,15.780,16.460,12.333,12.473
OR10H3,23.189,19.688,15.380,28.764,28.667,19.222,22.067,17.357,30.383,33.918,33.050,37.264,33.600,24.446,20.630,26.386,12.760,28.530,28.060,21.300,20.755
OR10J1,28.378,23.387,14.920,29.541,29.920,25.478,22.917,14.843,28.183,27.618,26.914,31.536,34.641,27.050,28.233,28.529,14.953,31.350,30.040,25.633,27.036
OR11A1,16.833,12.850,11.220,13.709,14.180,14.189,13.767,11.143,15.717,15.691,14.593,15.793,14.986,14.546,15.586,13.800,13.267,14.390,16.100,14.550,14.964
OR12D2,22.211,18.002,11.280,18.559,21.013,22.356,20.617,10.914,20.083,20.082,26.836,22.907,21.918,20.389,22.634,28.157,11.173,21.180,26.320,18.967,17.836
OR12D3,17.178,16.934,12.080,23.045,23.580,17.078,16.733,12.586,23.250,27.091,25.236,27.400,25.723,20.304,17.468,25.171,11.093,25.530,25.580,16.917,17.400
OR12D3 /// OR5V1,10.233,9.338,8.020,12.386,13.513,10.433,11.567,8.400,15.750,14.682,14.414,15.843,12.568,11.668,9.924,15.086,8.273,13.590,11.840,10.100,9.191
OR13C4,29.244,30.642,24.620,32.050,32.147,28.856,29.242,24.300,32.967,46.218,32.964,41.121,37.925,31.834,31.963,31.979,15.073,33.135,34.770,28.333,29.636
OR14J1,17.578,14.900,10.560,21.391,19.127,16.567,15.533,10.557,14.800,25.809,17.771,22.043,24.127,18.525,16.611,18.929,10.473,20.250,19.820,16.500,15.964
OR1A1,18.878,15.196,10.640,21.491,23.420,18.978,20.317,11.157,21.800,22.655,27.371,28.371,20.400,22.218,20.975,27.400,11.360,27.450,21.580,15.617,15.436
OR1A2,16.433,14.017,11.440,16.405,16.260,14.467,14.717,11.171,15.450,17.636,16.786,17.300,16.177,15.257,15.286,18.057,12.767,14.890,18.520,14.867,14.018
OR1C1,13.883,14.535,12.280,17.475,17.407,14.772,14.733,13.471,22.650,20.341,19.350,21.743,19.073,16.029,15.012,17.179,11.517,18.130,16.770,13.675,13.577
OR1D2,24.633,22.153,13.440,30.764,41.373,26.789,24.433,13.800,34.017,39.427,38.621,45.486,32.014,29.164,29.000,37.429,12.007,44.280,33.740,25.117,23.955
OR1D4 /// OR1D5,18.333,21.428,13.400,18.850,17.280,17.900,17.833,13.757,16.433,20.255,18.464,18.750,23.050,17.968,19.469,17.886,14.820,17.630,25.140,18.533,19.991
OR1E1,11.911,11.168,8.300,10.764,10.400,11.711,11.567,8.571,11.667,10.118,11.064,10.479,11.791,11.000,11.635,11.171,9.547,10.690,12.880,12.100,12.018
OR1E1 /// OR1E2,19.233,17.306,14.780,17.491,20.440,19.244,19.650,15.243,21.600,18.664,21.800,24.179,21.455,18.807,18.375,23.686,11.300,19.790,20.540,18.400,19.036
OR1F1,62.300,53.376,51.560,61.086,65.287,60.556,60.883,62.814,66.233,92.282,60.386,86.700,84.550,57.382,56.048,51.971,21.467,69.100,68.120,55.383,51.482
OR1F2P,21.111,20.386,25.340,17.650,18.947,20.544,19.817,25.186,27.317,18.155,21.057,22.671,21.859,19.786,22.658,18.914,23.307,20.730,21.700,17.317,18.045
OR1G1,22.722,22.418,15.400,33.073,35.160,23.089,22.067,15.100,30.267,38.309,33.750,43.036,34.459,26.454,24.660,36.214,13.213,37.400,25.620,24.817,26.255
OR1I1,83.222,74.700,30.240,82.255,80.633,78.544,73.450,36.471,90.033,89.382,83.093,101.371,99.423,75.100,86.120,72.800,28.960,84.210,100.360,60.633,57.155
OR1J2,28.144,29.355,28.870,39.882,38.087,28.378,27.558,38.436,45.583,50.191,40.146,50.046,40.936,32.327,27.633,37.886,17.950,40.605,31.750,28.500,27.409
OR1J4,13.939,14.009,14.470,12.902,13.030,14.317,13.700,13.900,16.000,16.791,15.043,14.171,14.507,13.105,13.865,13.671,12.060,13.165,15.370,13.758,13.432
OR1Q1,20.033,18.226,16.430,22.734,23.357,19.056,18.958,19.543,29.825,25.727,24.707,27.964,27.050,20.104,19.247,21.436,12.163,22.625,25.300,19.400,18.668
OR2A20P /// OR2A9P,33.219,29.351,26.953,53.423,37.636,28.356,34.800,22.786,17.500,64.773,20.938,24.533,25.268,66.890,29.299,28.452,79.329,26.983,24.380,37.717,26.136
OR2A4,22.111,19.905,68.280,23.032,22.820,18.222,26.483,32.986,20.000,25.036,19.107,21.814,20.141,26.289,21.508,20.043,16.213,22.640,18.060,17.067,16.445
OR2B2,11.011,11.004,11.480,13.664,13.600,11.300,11.900,13.571,17.983,13.718,14.629,14.043,13.655,12.200,11.646,14.157,10.333,13.790,13.100,11.733,11.200
OR2B3,19.811,17.192,14.640,24.932,26.393,20.300,21.883,14.771,29.367,32.155,30.207,32.450,31.382,22.268,19.410,29.057,11.107,27.520,26.800,19.967,18.809
OR2B6,18.556,14.870,12.360,16.159,17.293,18.544,18.150,13.314,17.617,17.555,17.179,18.379,17.573,17.089,18.541,17.029,10.513,16.780,18.500,16.267,15.291
OR2C1,29.956,28.867,23.340,35.664,35.393,28.222,26.000,25.543,28.967,35.264,29.393,36.064,36.836,30.350,27.955,33.343,14.220,38.740,47.100,25.000,25.682
OR2C3,8.433,8.084,8.220,7.955,7.767,8.300,8.317,7.757,8.400,7.827,8.214,8.257,8.459,7.886,8.178,8.443,8.340,8.010,9.260,8.683,8.491
OR2F1,17.056,17.125,19.500,14.836,17.880,16.700,16.617,19.314,16.800,17.000,18.279,18.929,20.714,16.511,19.171,19.986,11.907,19.680,20.060,18.000,18.573
OR2F1 /// OR2F2,11.967,10.532,10.040,10.768,11.273,11.044,11.383,9.814,11.900,11.445,11.521,11.700,11.882,11.079,11.319,11.043,10.220,11.540,11.860,10.383,11.027
OR2F2,11.711,12.396,9.240,11.327,11.173,11.222,10.767,9.943,11.967,13.373,11.650,11.236,11.277,11.139,11.603,11.443,9.500,11.020,11.580,11.533,10.945
OR2H1,23.387,21.471,20.216,27.445,29.665,21.767,22.487,21.297,30.000,36.258,30.939,39.360,32.085,24.651,21.693,28.906,12.571,29.900,27.124,21.360,21.624
OR2H2,21.683,17.062,16.420,21.580,23.243,21.767,21.483,16.843,35.617,25.136,28.464,32.557,25.989,21.423,23.486,21.293,11.590,24.805,25.380,16.450,16.718
OR2J2,12.467,11.061,9.420,11.152,11.470,11.233,11.525,9.464,13.067,12.132,12.782,12.393,12.989,11.439,12.345,13.036,9.867,11.905,14.360,11.733,11.936
OR2J3,12.278,10.934,10.660,11.741,13.720,12.289,12.100,11.214,14.317,13.973,14.164,14.464,14.364,12.179,13.034,13.957,9.920,13.070,14.600,11.867,11.509
OR2K2,13.172,13.742,15.980,12.961,13.373,12.556,12.608,17.000,13.317,14.036,12.857,14.121,14.416,12.963,13.475,13.450,12.193,14.185,14.590,13.467,13.382
OR2L13,8.411,8.582,8.120,8.077,7.773,8.011,8.133,8.071,8.650,8.327,8.400,7.779,8.195,7.821,7.940,7.929,8.833,8.200,8.060,9.183,8.809
OR2L1P,14.672,15.450,18.340,13.155,13.033,13.722,14.642,20.064,15.042,15.382,14.754,14.293,15.768,14.091,15.515,14.700,12.110,13.980,16.390,14.358,13.677
OR2L2,12.704,14.401,18.920,12.635,12.820,14.778,15.300,22.967,21.878,14.582,16.802,14.986,16.595,13.202,13.285,13.410,12.084,12.983,15.020,12.156,12.409
OR2M4,11.617,12.146,17.020,12.018,12.580,12.089,12.167,17.143,15.250,12.741,14.007,14.061,14.239,11.979,12.433,12.771,11.857,13.475,13.690,11.617,11.395
OR2S2,23.200,20.184,16.140,22.600,29.407,21.733,21.167,16.100,23.350,25.745,26.143,34.407,28.882,23.811,22.953,29.571,11.573,30.310,29.160,19.517,20.164
OR2W1,11.978,11.539,10.600,11.709,12.360,11.467,12.083,10.471,13.233,12.091,12.821,13.307,13.005,11.732,12.570,12.300,10.813,13.010,11.940,11.833,11.191
OR2W3,12.378,12.251,14.060,13.164,13.780,12.167,11.833,13.086,15.217,13.691,15.200,15.357,14.014,12.746,13.659,14.129,16.467,15.300,13.720,13.233,11.164
OR3A1,14.233,14.145,11.360,12.995,14.107,13.444,13.567,11.029,13.800,15.009,14.307,14.579,15.673,14.054,14.900,15.271,10.707,13.860,17.340,13.883,14.527
OR3A2,14.556,12.455,11.360,10.882,10.853,13.789,12.450,11.500,12.783,12.627,12.214,12.364,13.214,11.914,12.868,13.400,13.447,11.470,14.840,13.183,13.500
OR3A3,39.433,29.042,19.340,26.291,31.613,33.100,36.000,20.271,36.483,33.445,37.679,40.993,40.127,31.675,37.593,36.114,15.607,33.470,52.200,24.033,23.673
OR4C1P,17.367,13.456,14.540,16.100,16.153,15.356,17.517,16.543,17.450,14.855,17.450,18.364,17.636,16.043,16.618,17.543,13.807,17.360,20.640,12.950,13.900
OR4D1,26.189,37.401,41.100,32.484,31.520,25.228,28.683,50.879,41.408,42.082,39.771,39.882,37.323,28.221,27.552,38.293,21.347,32.615,30.970,26.842,25.705
OR4D2,21.122,22.314,12.220,29.018,36.013,21.667,21.383,11.957,31.817,49.927,35.643,39.379,33.814,28.368,24.164,32.757,8.833,36.160,29.040,21.833,23.509
OR4F16 /// OR4F21 /// OR4F29 /// OR4F3,25.200,26.881,17.600,37.150,40.173,25.089,24.583,24.143,39.733,47.109,41.043,51.636,40.100,32.664,26.242,34.271,11.693,42.950,28.700,23.483,23.700
OR51B2,29.811,23.568,11.740,31.541,33.067,25.011,27.183,12.629,34.350,35.209,33.279,40.493,38.164,29.157,25.504,29.129,12.447,34.260,37.860,26.150,24.873
OR51B4,14.900,14.041,10.020,21.227,23.447,14.000,15.500,11.571,30.750,24.336,29.300,32.071,22.491,19.068,14.810,21.386,10.607,22.620,15.600,15.550,15.364
OR51B5,20.206,16.834,14.880,26.345,27.617,18.194,20.700,15.236,23.658,26.882,29.054,36.557,26.609,24.205,20.137,27.071,12.653,28.230,23.260,20.175,19.441
OR51B6,18.367,17.013,11.200,27.100,30.107,17.233,16.783,11.757,26.533,25.791,28.207,38.429,27.605,22.404,17.057,24.100,12.133,32.010,23.540,17.700,19.618
OR51E1,22.044,25.683,12.680,36.036,33.593,28.744,33.583,14.329,60.133,26.718,36.507,43.514,31.859,27.968,24.108,38.114,31.793,34.130,22.200,43.067,67.655
OR51E2,14.244,13.661,13.727,14.573,15.080,14.119,15.278,15.119,18.506,14.267,17.557,17.448,16.121,14.311,14.351,17.171,14.022,16.067,15.960,15.422,16.567
OR51I1,30.322,29.021,15.380,44.177,43.013,25.200,27.800,18.000,39.333,50.382,41.764,53.971,52.959,35.629,28.886,36.100,12.613,44.590,41.260,29.500,26.682
OR51I2,24.433,18.491,12.360,28.059,33.007,23.733,23.883,12.443,26.017,29.527,31.143,35.864,35.136,27.661,24.998,30.257,10.653,33.750,29.240,20.567,20.736
OR51J1,30.533,26.569,17.540,31.814,34.233,27.622,31.417,18.629,31.400,41.818,36.943,43.750,37.318,32.968,33.636,39.900,12.713,36.980,47.540,29.367,29.264
OR51M1,21.344,19.004,10.960,30.741,28.447,19.922,21.733,11.871,27.367,31.573,30.721,35.479,28.832,26.507,23.192,30.286,9.573,29.350,26.520,18.600,20.218
OR52A1,15.667,15.571,11.400,16.977,18.073,15.511,14.467,11.814,22.200,15.745,18.136,20.114,20.018,16.679,15.809,15.500,10.060,18.800,15.680,15.050,14.755
OR52D1,25.489,23.880,30.160,29.745,32.680,24.222,26.717,34.443,35.650,47.182,31.107,39.486,37.914,27.886,27.315,25.929,16.993,33.070,37.380,22.300,22.527
OR52K3P,13.967,14.591,9.760,14.891,14.187,17.133,20.900,11.457,25.533,17.500,22.507,16.179,15.209,14.479,13.546,21.200,16.487,14.550,41.140,13.883,18.909
OR5AK4P,14.300,12.862,9.410,12.855,13.233,13.322,14.042,9.793,13.300,14.209,14.021,13.629,14.050,13.291,14.455,14.814,10.463,14.000,14.870,12.667,12.491
OR5E1P,14.711,13.449,12.640,15.414,16.720,14.389,13.650,18.129,17.183,16.200,15.929,17.714,15.791,13.818,13.862,15.186,12.453,17.440,17.080,13.233,12.591
OR5H1,8.739,8.008,8.010,7.770,7.863,8.039,8.125,8.014,8.550,7.936,8.411,8.068,8.155,7.854,8.070,8.214,8.277,8.215,8.830,8.233,7.782
OR5I1,14.178,13.898,11.980,17.977,18.893,14.500,13.467,11.800,20.633,19.200,20.993,23.629,19.627,16.664,14.870,19.043,9.733,18.810,15.920,16.050,14.364
OR5J2,10.089,9.908,9.710,10.141,10.100,10.083,9.792,9.729,11.192,10.664,10.536,10.646,11.559,9.882,10.049,10.393,9.383,10.085,10.120,10.292,10.286
OR5K1,9.089,8.969,8.260,9.159,9.240,8.656,8.817,8.529,9.667,9.509,9.657,9.264,10.027,9.075,8.777,9.071,8.727,9.510,10.220,9.417,8.673
OR5L2,19.556,22.613,22.250,29.402,27.053,21.289,22.775,26.007,31.383,36.509,29.932,32.736,32.711,24.479,20.797,24.464,16.403,27.030,27.460,21.608,21.695
OR5P2,14.411,13.917,11.560,20.995,19.907,13.711,16.100,13.243,26.667,23.282,27.879,25.043,19.750,17.200,13.788,22.329,11.233,19.620,17.500,15.233,14.091
OR5P3,20.778,19.624,12.840,24.941,25.120,19.933,20.900,17.457,24.017,29.945,25.057,28.486,29.495,22.789,21.754,24.529,11.360,26.620,23.300,20.867,18.391
OR5V1,16.789,14.582,13.500,16.045,18.720,15.311,17.333,13.543,17.950,16.800,20.443,22.714,17.932,15.793,15.045,24.200,11.280,18.780,18.740,13.367,13.236
OR6A2,17.278,17.365,12.380,20.586,19.267,17.867,16.600,12.729,17.233,23.727,18.179,21.264,22.741,19.429,17.652,18.843,11.753,20.370,21.280,16.067,18.155
OR6B1,13.156,11.993,9.340,14.227,15.647,11.900,12.700,9.286,13.800,15.482,16.014,18.071,15.618,13.814,13.216,15.957,8.907,16.240,14.020,12.733,12.018
OR6W1P,22.156,20.117,24.820,22.336,29.353,22.089,27.450,23.629,28.317,43.500,31.750,34.164,31.432,23.543,24.943,32.843,14.293,31.750,29.140,20.117,20.464
OR7A10,11.289,10.211,9.260,10.173,11.093,11.011,11.700,9.414,11.983,10.373,11.500,11.279,11.155,10.886,11.914,11.000,9.593,12.440,13.360,11.433,10.564
OR7A17,16.922,17.871,14.880,16.586,17.567,17.244,17.817,16.429,17.583,20.491,16.057,16.343,18.886,15.996,17.960,14.743,11.507,16.720,19.700,16.000,16.009
