Symbol	A	B	C	D	E	F	G	H	I	J	K	L
NR1D2	53.077587	61.570305	66.587875	66.583427	63.080856	61.058674	52.401741	63.794868	58.126747	67.817039	74.099213	63.111595
UFSP1	30.870388	16.382607	12.835752	19.210604	10.131406	20.935604	10.711987	16.369427	19.842405	18.477398	13.725233	11.608489
UFSP2	90.723953	92.846313	107.514427	111.236748	99.058914	88.864807	84.906815	83.549767	89.048866	102.868797	100.153534	99.270401
OGFR	122.501366	117.514404	100.222763	97.786919	109.803619	116.437317	141.626221	138.533463	142.349472	103.883278	96.717712	96.039658
MGC35440	22.750004	28.664085	26.471275	24.159082	24.770813	33.111103	29.226183	34.882748	17.275473	23.458796	21.637533	25.543144
ORC3L	74.068901	83.331802	94.401184	102.719513	86.302765	76.290741	74.415657	74.542915	69.777573	89.340042	92.355827	96.781586
LOC151121	14.534257	14.389565	11.142215	16.637098	12.16929	20.071152	14.320803	13.207243	23.087969	15.017098	15.335622	13.693474
LOC389842	35.992256	36.470612	38.242691	37.869415	39.94585	37.63031	37.648041	33.044395	48.086697	34.840969	35.903259	36.932735
PTCH2	19.006252	12.814489	11.886668	12.898352	20.907482	12.680036	11.83686	12.191855	12.258197	16.022432	20.778128	13.460914
LOC100134805	27.363317	21.467693	22.326035	15.988574	28.721766	11.039197	16.379896	18.445692	16.205589	12.575548	20.803509	19.315292
PTCH1	38.104752	27.412138	52.432991	25.286137	50.579185	49.825462	19.859524	14.147636	14.278089	29.641094	49.808098	31.558292
LOC100134802	16.651289	13.882176	24.263575	13.486773	13.092114	17.289324	22.75729	13.613533	17.02537	10.357358	17.699739	21.378988
LOC642527	13.807854	20.204882	15.038691	12.964674	20.503168	16.761435	12.58189	17.324968	12.821995	17.406639	18.80895	13.121078
LOC642520	19.669027	28.680279	26.103746	18.034466	28.480934	21.67149	24.756531	26.272562	25.788975	33.106369	20.191685	20.069111
LOC642521	15.722674	27.081188	12.951449	11.480573	24.344593	20.502539	20.093809	30.960497	14.951336	20.067875	11.367191	18.424498
RAD9B	21.396597	21.472622	11.147641	19.19273	21.374695	26.351175	27.003208	23.347689	26.287613	15.103915	13.972262	23.453831
RAD9A	66.043404	68.901558	69.684631	69.621536	73.262337	87.321312	73.821793	66.072266	65.101601	66.655685	66.103035	69.958763
ERGIC2	27.506922	22.069643	40.361889	22.074636	25.273043	27.435156	32.417103	20.882929	26.79825	23.38455	41.884365	21.434021
ERGIC3	388.476013	369.777924	440.886871	443.686371	429.23877	315.446655	352.850281	369.019318	392.507111	443.118408	426.99649	430.135712
ERGIC1	102.723717	117.676071	97.113022	85.733253	99.08239	101.9935	122.935287	108.557838	102.757843	92.456001	105.571213	98.451195
B3GAT3	60.275631	62.488319	68.733047	73.993195	63.842323	68.201813	50.75523	62.162525	57.667095	67.901207	75.507866	72.427277
B3GAT2	11.4787	11.971736	7.912191	8.069869	9.922854	16.709316	8.011436	9.876715	9.697515	16.043236	10.922705	17.326275
B3GAT1	61.619041	57.990837	47.006924	49.177746	71.018936	123.339844	50.414246	36.414764	23.575092	13.889966	63.718025	31.887995
LOC100008588	87.433746	87.813667	71.503387	59.59613	86.151176	88.150597	164.139359	120.551765	98.075134	87.496674	72.827507	96.717712
LOC100008589	343.541321	390.174744	205.633713	352.177399	357.728729	577.291931	641.00238	636.058899	534.406738	353.033997	225.195999	487.911774
LOC728823	91.003487	86.355591	86.690742	93.626389	92.551552	93.133461	91.283653	93.767517	93.539513	103.897491	102.004501	102.42067
LOC728820	403.015625	444.849152	506.745148	549.047913	478.604218	316.698853	361.758362	371.108551	335.456573	560.438843	558.127441	543.394348
CALM2	540.361206	577.291931	468.739532	498.254944	491.233582	510.781952	677.22998	673.404297	741.030273	458.901703	531.375977	486.724304
CALM3	619.473083	599.229614	758.570923	752.207458	609.76123	595.687134	507.29776	507.062622	515.240906	741.109314	579.990662	696.757202
SPG21	153.279251	156.074005	123.767052	108.363708	115.278656	96.903206	119.058235	183.657486	180.371277	121.012169	111.778679	112.461876
CALM1	487.696228	506.018707	602.682312	610.029846	662.128723	743.544556	344.132233	333.636688	317.002045	590.070679	674.875122	621.472534
GSDMA	21.218599	36.932667	35.013397	33.09161	23.601503	23.305445	23.265165	22.439907	32.801338	39.455181	35.785351	21.001591
GSDMB	95.091042	90.690582	129.989761	123.823547	113.987617	76.876343	83.329819	62.181679	67.433296	133.830963	117.680443	109.669533
GSDMC	9.863823	15.496326	21.006277	27.363317	26.446157	14.681727	31.30773	17.29594	14.596076	14.929797	17.189987	20.27833
GSDMD	218.961487	205.214371	224.083893	221.014008	219.757355	215.173828	220.034058	202.979645	201.931702	242.064484	203.627594	233.059799
UPK1A	18.480076	29.115414	39.967968	25.404116	30.700363	29.139526	20.657322	32.16507	11.088221	24.96044	18.196791	22.501125
UPK1B	21.170418	25.401247	34.08828	22.486776	28.330227	31.305426	33.97625	20.501879	26.762188	36.370846	29.172752	17.935083
DLGAP2	8.318781	13.286991	10.21899	14.491485	17.289324	26.52932	12.267745	22.55422	14.173624	10.765715	17.358929	10.045195
DLGAP3	20.763451	21.153193	27.092487	25.441723	13.311479	23.963041	24.758305	32.427559	23.400517	26.451143	17.74157	15.956457
DLGAP1	14.967174	15.245785	14.174534	26.509638	15.045865	17.069532	22.7838	16.101748	16.624146	15.132565	19.16416	25.43935
DLGAP4	80.943855	83.407608	82.693642	78.046944	78.228569	91.469345	90.833923	81.679405	86.395226	79.758331	79.180695	81.442436
DLGAP5	15.552275	29.418686	21.0172	28.938946	22.606886	27.45607	19.922424	19.318628	13.458508	27.617067	20.015196	42.02203
FBXL14	49.642048	48.425495	52.279949	55.398071	49.6483	46.864292	34.673321	42.804279	43.659817	55.600086	54.005054	52.540558
FLJ32784	24.330387	24.906286	18.946255	21.678703	28.581305	22.73559	18.041546	29.495514	34.901672	30.655157	28.647118	28.812672
OIP5	49.942268	33.163696	40.43964	50.567051	39.840603	44.490204	51.216892	41.624603	42.218937	43.334671	50.551697	48.472534
FBXL19	52.995327	52.905739	37.103119	47.686951	47.248184	78.046944	49.190281	47.221321	24.361748	30.02882	37.869415	34.51199
LOC728790	17.324455	25.396437	12.192416	24.752131	19.515902	15.601587	23.336462	23.933792	28.192533	14.357574	21.873379	12.406108
GSDM1	48.676167	31.213409	18.958622	21.245508	24.112555	28.779587	42.391361	63.400562	62.7882	29.531853	19.122663	16.340414
LOC728792	21.649315	14.938436	14.269477	17.958452	23.082201	23.468496	20.498278	13.432116	13.870422	26.120121	19.15086	25.988209
LOC728796	13.24034	23.520227	20.904387	15.922063	18.715015	14.804621	28.0882	30.378944	12.814489	14.247138	16.56283	23.618649
MIR506	13.535673	13.95743	25.289799	21.416361	17.459581	18.101473	17.862833	22.246567	17.04051	21.472622	23.142057	25.809626
PTPN18	43.166367	48.659904	37.60918	48.108944	44.328915	48.232967	44.634396	55.0737	50.199703	41.978325	45.463314	43.560638
MIR505	27.567806	21.190876	16.859135	36.583878	31.945322	22.236214	22.222517	25.954996	26.045546	32.988922	37.455673	16.250748
AKT1	249.023972	233.644791	222.955933	213.235291	249.745453	275.043762	243.646423	233.782944	233.54097	224.076965	230.797241	206.869431
PTPN13	29.832777	37.875134	36.425396	36.071037	33.321804	24.246599	28.737902	31.08227	24.932161	47.08112	26.699429	48.815693
PTPN12	172.659515	191.037506	105.106934	111.05378	159.924835	324.343536	198.740448	194.98378	192.340378	83.529114	122.10453	93.215157
PTPN11	186.094177	192.290222	208.73616	211.822098	216.708267	213.912445	187.655182	195.323792	199.35083	202.636765	216.533295	205.577576
FLJ35785	36.809872	28.115931	31.675241	37.69812	31.588387	54.618694	27.340584	25.723492	27.798145	18.504288	22.055416	28.201492
PTPN14	15.286251	21.249184	16.867601	10.205289	10.101818	15.546957	16.937595	29.197447	18.279993	8.397208	9.311195	13.012406
LOC647541	39.123089	22.405031	31.178677	37.624237	31.306105	15.490734	26.935427	26.12924	30.160944	22.935884	22.075254	29.148373
LOC647540	21.464846	21.123959	14.053274	29.11664	14.637918	9.618193	15.96174	14.153069	11.638592	28.453398	14.4031	13.816373
LOC647543	22.038561	24.84679	21.087322	22.245115	19.159674	15.482633	19.754992	23.401062	25.651585	14.133766	21.148825	19.185646
LOC647542	18.637205	13.588249	17.614439	23.785961	12.955962	18.139431	23.563351	22.498501	30.605118	16.972599	16.416864	20.417244
LYAR	285.854187	312.456512	352.988068	355.217346	520.182922	430.050476	185.628937	134.17128	134.212769	311.561371	559.215759	366.131439
LOC647544	17.807034	16.545927	15.069042	15.536108	17.446751	20.51873	30.156456	25.376503	15.922659	25.424351	18.650778	13.299492
LOC647546	14.913315	17.240108	15.841475	25.33769	23.379589	14.483842	13.724187	17.067015	19.297394	18.8083	17.154539	24.906286
C2orf80	18.541693	42.298256	42.931107	37.200817	21.981478	23.280842	28.685444	26.657972	30.405899	20.121571	40.632061	18.086634
C2orf83	10.100213	15.947944	16.356495	10.936086	16.162445	16.029913	9.047468	11.137407	8.01158	13.726087	12.55949	13.75488
C2orf82	34.452702	18.08226	20.059778	31.092476	35.137562	35.151783	38.704796	35.901028	24.369551	31.88168	26.331615	25.91099
SNORA84	38.33012	40.603676	51.633202	41.038403	41.148403	32.183529	43.958794	28.090273	27.334333	52.431038	43.23428	42.808418
C2orf86	42.488644	30.680752	31.633369	25.868481	26.991211	39.461388	22.076942	42.288616	34.420216	40.166569	36.712101	31.154476
C2orf89	133.614426	134.240417	241.369522	241.107956	199.81868	53.66431	90.722893	70.904572	72.090775	261.92514	221.047241	179.325424
C2orf88	18.200634	28.996643	16.416546	20.067217	18.650778	14.846699	25.867138	18.951538	31.437088	19.699316	12.499284	17.004452
MSMP	28.692766	28.174011	19.017439	27.497248	34.154408	24.152744	31.979013	22.004644	31.797726	31.096632	24.797939	28.771801
SERPIND1	17.750755	8.619559	18.035383	14.425538	16.79653	17.635527	10.884744	28.451696	27.819738	22.161995	16.302006	24.319118
TRAPPC6B	77.079811	80.655579	78.505226	80.552841	81.238617	80.005836	77.664055	91.272362	86.971931	78.540932	87.164177	77.065834
LOC647096	14.815644	14.403	31.029608	22.93759	18.631084	23.432619	22.116848	24.893898	30.870388	23.558165	21.001591	17.081326
HLA-DQB1	124.391617	123.208801	53.46553	50.745537	55.649734	63.704216	134.230103	133.471024	131.435379	47.487553	46.193005	64.588394
MSMB	16.02095	16.401903	11.825337	13.064528	12.601114	15.367568	23.226912	15.46256	15.74637	18.280458	16.189302	16.438971
HLA-DQB2	20.964928	19.403801	38.165237	26.095234	27.670681	21.336782	27.616442	32.314377	22.797277	23.012415	33.425877	39.31411
LOC100129027	43.249348	35.236649	22.245115	31.306105	36.46944	42.505886	45.33102	26.028948	24.73675	28.997555	34.843597	41.80106
LOC100129026	15.242755	15.808221	18.540068	24.001524	21.209749	29.30146	17.446751	19.85767	23.694368	8.259408	11.827563	14.101336
LOC100129022	58.7743	53.018391	61.242062	56.899765	59.249496	42.957573	49.428486	52.034065	44.101406	58.755661	61.856674	49.642139
LOC100129021	27.310865	13.063499	14.712461	16.426039	14.836925	18.941782	12.453984	12.519949	22.605576	21.211641	15.184042	23.306658
CDK7	136.71048	140.750565	139.024246	142.627594	153.033249	143.662155	128.513916	132.219696	129.43602	144.968124	143.385162	153.458023
FOXS1	9.696559	11.287203	15.289582	12.812957	19.207357	10.596667	13.26399	14.263361	10.635517	9.200709	9.345142	13.956943
LOC643738	40.035908	35.403389	48.327419	54.576061	52.214169	47.4981	43.379196	28.35524	44.275288	44.869175	51.981087	41.055248
CDK9	114.443008	105.877945	111.367531	112.303551	110.46109	118.47773	108.875397	115.822479	119.894882	116.881699	113.256592	109.77758
LOC643734	27.124586	16.366386	18.077827	27.027456	16.519096	22.069643	22.549301	16.204134	20.356512	15.751477	23.978863	26.454258
LOC643733	83.284264	83.581078	94.830833	101.803314	112.695747	92.367195	64.510345	47.251472	43.798733	98.186714	138.452011	112.764542
LOC643731	20.53809	27.611025	32.938057	17.937063	21.173771	24.307627	25.354141	37.701691	28.331585	34.830544	28.344057	34.407738
ZFP161	123.62674	121.180603	146.688095	149.93396	132.165924	129.636047	97.741226	102.757843	100.861847	143.606155	141.835342	133.158447
CAMKK2	70.422707	71.829796	52.283409	46.314819	52.722454	52.617104	86.786827	92.173134	91.457664	51.218513	47.152603	54.377602
CAMKK1	20.887753	23.853489	20.805096	32.401966	18.547422	21.514732	26.832184	35.924629	20.908381	21.050636	27.563532	20.301596
LOC441046	41.50132	34.141792	47.781387	54.297787	50.436073	40.894535	22.67432	22.492937	23.614731	52.355801	56.507385	49.288265
CICE	138.299301	130.707901	123.845657	120.159119	123.208801	131.515305	116.967178	147.110062	143.571182	123.720642	130.835175	126.183372
LOC440792	22.954601	17.669607	25.443653	13.958271	20.27244	20.143551	12.244873	19.232096	16.481833	31.54521	20.492624	16.698719
LOC440795	20.483393	22.969154	12.387049	22.468252	14.151554	13.940811	16.977057	25.423719	21.760849	14.147124	17.983181	16.919983
LOC100128648	42.445545	36.336529	36.944424	41.271408	31.628553	42.200157	32.669952	37.61911	35.075169	25.328264	35.907631	35.115372
LOC100128640	27.557587	32.643414	31.525675	27.701113	27.880819	15.937758	22.302376	28.47513	23.127735	27.445559	24.803551	27.532391
LOC100128641	17.862833	9.45433	18.74659	16.540319	11.137682	13.758201	17.016697	10.278808	33.304504	16.361513	14.301195	18.659124
CHMP7	78.465858	76.411606	105.101448	105.277412	80.482597	52.688816	71.545723	56.918278	63.309731	109.803619	77.23214	87.887779
CHMP6	123.786377	119.925484	129.297333	134.409088	131.734299	141.101898	126.567375	127.072151	123.339844	132.159286	133.005554	126.510712
CHMP5	123.616898	139.354385	121.977013	122.841591	122.627701	138.818558	165.714264	158.357819	151.004395	130.763123	129.02298	133.773743
LOC100128647	16.515118	15.141223	14.743451	15.270777	11.926535	16.642096	11.424243	12.674478	19.717642	20.014874	15.281929	9.296971
OR52N4	21.756165	10.703893	19.220015	16.584795	14.536747	10.491448	10.325866	9.891149	8.448442	11.986229	19.055912	16.021835
LOC650339	41.053894	34.862267	31.294016	28.771505	28.453398	42.945362	20.754198	14.680917	23.629267	31.660574	35.192974	34.268589
OR52N2	29.140762	31.577932	19.777988	30.400566	30.363516	24.568567	26.564049	35.881504	28.449265	40.764244	21.024357	36.791222
OR52N1	19.191055	16.044371	15.368544	21.870277	13.188201	14.786723	12.142015	21.075638	16.555914	15.454894	12.49188	18.892706
LY6G6C	28.057367	18.467531	29.785217	27.835579	15.789777	33.318253	21.049799	27.352211	20.074638	16.919983	21.123959	23.786245
HOXA13	13.677919	14.176913	12.83607	11.081708	19.297394	12.549786	19.611353	16.442808	17.934483	9.345142	18.988007	19.444469
LY6G6E	16.384924	22.556767	27.234192	19.003361	18.464172	14.564977	30.555258	22.897337	21.506321	17.917112	19.224371	15.1905
HOXA11	11.003705	13.460914	13.363227	11.478767	9.727785	11.30803	7.041946	11.155833	8.281753	16.060495	14.606536	10.402867
HOXA10	40.635113	40.441994	30.58275	19.248562	34.183826	57.86713	20.514399	28.242298	32.00864	22.691494	39.005764	22.353153
LOC220115	13.850748	25.535927	25.78912	30.968441	26.276123	22.349346	34.102402	20.020382	39.82354	18.642473	36.856644	19.076181
GALNTL5	17.791826	17.167944	15.87819	11.404856	15.960202	16.295017	16.542763	24.780455	19.390823	18.591837	9.884611	17.771481
GALNTL4	10.929639	11.627879	26.281532	23.907892	22.449928	18.570358	14.287479	17.115175	17.588478	12.553741	14.385509	19.298565
GALNTL6	34.666615	35.442242	29.668787	13.506656	18.416805	15.78031	13.557664	18.754978	29.063305	24.321123	14.534257	14.071475
GALNTL1	15.89672	33.844612	20.768122	33.320686	19.015741	29.139706	34.882748	35.058033	35.920296	21.333563	14.368079	42.2313
GALNTL2	13.958271	8.143893	19.034298	21.196537	16.543667	12.591726	13.425308	10.596493	9.893327	14.237084	14.672707	9.561601
LOC100133716	20.598125	16.077679	19.755238	19.774948	21.3008	12.685593	18.599516	19.189253	10.1296	15.0142	21.466162	20.558821
LOC100133714	8.562891	13.392094	17.924107	12.430446	14.40475	12.452457	12.10238	21.11338	10.057005	20.169052	17.720804	10.1004
LOC642062	17.169651	15.922542	24.495735	22.298	23.575092	19.601345	14.39454	17.404581	22.114124	17.564888	20.145342	15.031921
LOC100133889	16.83341	18.973244	16.053085	22.831348	15.415576	20.25732	13.985176	14.973115	20.764992	29.06571	19.811363	19.959333
TDG	166.858673	170.913681	180.176849	191.347458	184.629578	204.620636	149.420868	170.885513	166.109711	182.819321	181.400681	188.166138
LOC100133718	21.243263	18.493681	14.008648	13.817637	13.3557	8.069869	20.815159	12.657097	17.443157	10.343926	16.573795	13.92142
LOC100133719	46.818092	41.211903	47.507103	46.988712	47.095764	19.916876	45.061649	31.903111	41.946083	48.322701	36.785976	45.753277
HN1	84.916931	84.916931	87.550171	87.637962	77.236122	88.214821	93.794266	108.676155	101.452225	83.581078	71.355286	95.699783
LOC729462	20.058661	14.464613	11.615664	23.85433	16.308075	13.282296	14.806857	24.815908	14.442447	19.055912	12.575548	10.704906
LOC729467	12.288632	16.700829	8.278916	22.130848	15.46982	12.071495	13.816629	13.442072	15.422663	21.867189	13.065528	18.984274
LOC729466	666.608948	636.967102	698.642578	724.014648	718.682007	749.865051	643.40271	644.289063	623.531555	705.563721	674.472473	741.069824
GOLGA2LY2	21.456215	19.724054	21.32443	19.121571	18.614765	19.588081	15.592854	23.384224	16.238691	23.947609	23.840372	22.075769
GOLGA2LY1	27.889566	15.920241	17.86034	21.374695	12.812957	7.002103	20.738249	23.141336	18.811565	16.325912	16.959883	24.072643
LRRC27	7.74344	8.403212	18.54879	16.667053	13.377938	19.296101	10.208297	11.718562	8.753699	12.001861	16.491104	14.701567
LRRC26	49.140003	54.285069	35.528488	31.650839	31.818882	36.830528	78.872192	75.747955	80.808922	30.686455	39.545341	28.865164
KIAA1524	27.316925	23.516804	28.950605	43.601543	29.265347	32.577221	20.445784	22.322302	31.436274	31.757788	30.45775	23.428276
LRRC24	12.817554	20.997095	10.199728	24.002295	15.922683	16.024403	21.523893	21.128675	24.592476	35.446934	29.07807	6.579384
KIAA1522	17.226803	40.885124	24.34141	32.155537	17.5366	45.396465	35.356842	42.222595	46.305622	27.324308	38.811226	34.233749
MPDU1	88.769058	81.715385	71.350281	71.876076	71.515518	69.841156	89.120262	117.388435	119.939674	71.631775	69.830727	73.249161
LRRC20	61.182915	57.683929	66.969437	66.526764	60.834244	61.083305	44.45179	56.914513	53.923168	71.166702	68.453865	66.245598
