gene_symbol	ACD	ACN	ALO	ATD	BCC	BU	CHA	DLE	ENL	ICD	LL	MEL	MF	NS	PS	RR	SAR	SCC	SJS	WA	WPO
EIF2C3	171.666672	78.125	44.5	43.799999	78.333336	85.75	89.006508	35.583332	80.199997	27.0	76.333336	34.166668	47.799999	88.25	132.0	61.333332	54.125	56.666668	151.307693	63.799999	94.375
EIF2C4	88.599998	89.090912	64.0	116.960838	60.333332	96.333336	132.625	47.125	68.75	181.363632	202.416672	62.0	71.599998	145.666672	71.625	123.75	171.166672	71.0	172.25	95.157951	82.0
EIF2S1	751.0	959.200012	632.75	578.0	639.0	831.333313	1141.0	677.666687	1609.96814	496.799988	799.902893	531.0	759.182495	649.740417	986.345825	654.42218	840.875	887.799988	468.277985	610.5	885.23822
EIF2S2	1533.415649	1302.5	634.5	814.657104	895.0	1322.207642	743.166687	688.0	703.744629	831.0	638.375	973.5	1308.416016	992.200012	1475.833374	647.25	1070.5	1158.5	757.198181	1003.260681	1440.695801
EIF2S3	1390.213257	1168.76062	2423.766113	1039.537231	1129.780762	1072.599976	1372.781616	1795.444214	657.0	1284.666626	1331.234375	1167.909058	1438.151855	1162.0	1180.0	1608.333374	2106.665771	1104.503906	802.599976	934.0	1043.357544
EIF3A	1633.008423	1189.436768	1704.350342	1077.314819	1442.190063	1123.666626	1467.333374	1492.35083	764.0	1246.2229	1028.423706	1038.019409	1107.259888	1276.166626	1292.0	1378.902466	1754.952393	1522.956299	926.333313	1297.258911	1348.492188
EIF3B	646.819031	347.333344	382.128021	748.955139	761.5	780.666687	713.032532	396.974274	326.193237	574.666687	297.323303	747.375	534.333313	528.812622	586.039856	433.0	228.818176	836.621277	364.83255	362.736816	428.25
EIF3C	47.625	14.0	16.416666	26.0	20.681818	37.307693	32.666668	21.333334	11.333333	12.6	11.545455	14.333333	10.6	24.666666	23.0	13.75	46.75	14.666667	29.863636	12.5	18.0
EIF3C /// EIF3CL	3219.244141	2890.036621	1297.258911	3420.159424	3208.611816	3487.303955	1836.08374	928.525269	2218.378662	3428.529053	1526.141846	3030.062256	2393.20459	3342.918457	3634.989014	2103.4104	1293.847412	3273.030762	1506.333374	2390.556885	2218.378662
EIF3D	3329.078857	2430.911133	1766.666626	2791.380615	3168.505127	2890.036621	1668.827148	1503.356201	2155.83252	2426.700684	2015.0	3470.612793	2666.71875	2907.5	2943.949219	2385.710938	1690.252075	2932.997803	2647.07251	2212.305664	2226.143311
EIF3E	4935.880859	6303.33252	5374.239258	5052.643555	5330.719238	3538.432617	4696.276367	3573.333252	3954.362061	4918.234375	4886.467285	4828.870117	5769.036621	5980.241211	5012.475586	5330.719238	7664.980957	4521.842285	1948.950806	6652.091309	4886.467285
EIF3F	1360.818237	1882.311768	1636.730103	1251.883789	1392.810669	1514.144043	1269.206543	1065.75	912.418762	1797.286987	1758.569702	1429.604492	1519.825806	1652.499512	1789.762939	2656.0	1901.118896	1321.0	1090.0	1559.615845	1338.25
EIF3G	2666.71875	1392.810669	1133.604614	2548.588135	1874.0	2048.666748	960.348877	753.640564	1800.805542	2397.462402	773.649475	1946.419678	2770.333252	2103.4104	2409.036865	1312.526978	831.0	1725.625	2861.0	1910.375	1628.819214
EIF3H	4211.408691	3846.67627	3163.561768	3232.0	3573.333252	2913.447754	2419.333252	2280.0	4033.738525	3703.638672	3313.414307	3532.239258	4054.442627	3963.420654	3487.303955	3350.028809	6218.217773	2749.740967	3267.138672	4126.841309	3273.030762
EIF3I	2415.806152	2468.134521	1543.901001	2119.036621	2484.935547	2835.082031	1593.450806	1212.5	1864.5	1812.689697	1152.658325	2585.166748	2215.0	2194.859131	2504.311523	1253.451294	1044.0	2517.082031	1050.965942	1962.277466	2488.766357
EIF3J	467.666656	606.0	420.0	519.303467	562.0	520.333313	481.5	351.903381	1124.199951	461.0	538.916687	456.909088	622.320984	503.421204	725.0	446.166656	621.406982	815.625	235.5	534.166687	771.758972
EIF3K	2913.447754	1957.0	2043.184692	2702.23291	2250.178955	2262.215088	667.333313	1372.781616	1304.599976	2809.677979	807.254272	2642.966309	2471.266357	2589.82666	2647.07251	1042.0	3214.0	2250.178955	2202.90332	2423.766113	1905.642334
EIF3L	3819.407959	3470.612793	4479.199219	4223.621582	4140.005859	3152.56958	2334.822266	2569.48999	7624.0	4632.411133	4401.586426	4354.508789	3225.327148	4401.586426	3329.078857	3047.054932	4150.836914	3123.666748	2804.705078	3874.676514	2922.5
EIF3M	1389.496704	1202.0	911.75	1148.639771	1263.956543	1099.22522	871.355347	802.029663	1395.194092	1545.391235	904.0	1056.71875	1447.509277	1303.5	1401.413208	608.136841	1833.818237	1302.5	907.333313	1175.557983	1251.883789
EIF4A1	4401.586426	4716.977539	1957.0	3886.654053	4745.841309	4963.017578	4935.880859	2095.430908	3721.059326	3907.460693	2986.763428	4618.611328	4795.176758	3553.016113	4126.841309	4092.865234	1189.436768	4696.276367	4745.841309	2857.0	4935.880859
EIF4A2	2158.75	1601.25	1593.450806	2385.710938	1584.4375	1735.451538	2409.036865	1675.935059	1213.169189	1914.661377	2137.0	2012.164063	1646.899536	2441.306152	1384.333374	2456.508545	1255.666626	1223.924438	1429.604492	2197.401611	1603.0
EIF4A3	2551.82373	2373.964111	1030.635132	1981.75	2605.214355	2867.274658	3350.028809	662.666992	1471.0	2137.0	1537.800049	2275.0	2671.160889	2155.83252	3087.477539	1616.949951	1729.75	2791.380615	1977.421143	1427.07959	2331.962158
EIF4B	1823.0	1641.765015	3413.243164	1470.0	1504.666626	1524.333374	909.666687	2015.0	1440.695801	1686.0	983.333313	1573.204712	1504.666626	2056.019043	1814.641968	1311.663208	3081.130127	1204.800049	708.660156	1137.109253	839.666687
EIF4E	114.916664	135.125	505.666656	151.5	276.5	179.422943	257.0	435.0	133.199997	207.0	158.5	190.25	290.666656	176.636368	319.25	159.333328	383.814178	418.456451	115.333336	200.333328	272.416656
EIF4E2	390.666656	306.0	255.333328	237.452988	246.333328	417.666656	639.581726	335.421021	689.26593	262.0	384.586456	278.25	376.818176	227.666672	399.0	359.5	522.240479	347.027161	536.0	193.916672	360.181824
EIF4E3	118.25	134.0	301.75	90.916664	98.666664	80.333336	426.5	299.5	168.0	73.0	229.0	58.799999	189.115387	137.333328	85.0	257.0	221.227615	88.818184	107.0	219.399994	110.0
EIF4EBP1	214.0	258.0	92.545456	249.666672	359.666656	803.599976	56.871025	91.400002	330.666656	193.75	154.923859	819.73999	367.666656	155.399994	376.25	115.599998	199.25	592.207886	543.0	208.166672	569.0
EIF4EBP2	347.027161	336.333344	600.333313	256.5	265.666656	259.333344	356.25	466.166656	255.0	290.272736	270.333344	256.0	212.666672	336.0	295.363647	363.030884	362.666656	304.333344	202.75	320.0	199.800003
EIF4ENIF1	116.545456	139.0	86.25	115.333336	102.599998	100.0	122.666664	71.333336	70.25	141.75	133.0	83.0	95.199997	137.416672	105.75	110.416664	153.333328	86.333336	124.333336	142.333328	114.0
EIF4G1	491.333344	476.374298	611.815674	436.0	906.407898	826.538147	408.799988	704.833313	105.25	576.583862	157.733932	559.0	380.833344	495.649811	561.614746	262.0	343.5	1046.39978	296.125	240.0	366.666656
EIF4G2	2569.48999	2390.556885	1487.918457	2950.880859	2907.5	2415.806152	3168.505127	1792.050537	1297.258911	3168.505127	2577.263916	2158.75	2364.339844	2605.214355	2471.266357	3733.453613	1289.333374	2960.80127	1849.820557	1920.720581	2412.666748
EIF4G3	109.958694	130.31105	125.181816	84.460976	110.181816	79.333336	90.199997	137.399994	132.199997	71.0	80.25	75.75	54.200001	80.3125	96.25	52.333332	246.0	112.5	102.42308	89.5	122.833336
EIF4H	2907.5	2065.25	3111.266846	3094.0	3321.5	2616.45874	2922.5	3321.5	2283.755859	4014.273682	2449.203369	2876.390381	3136.244385	3104.302002	3136.244385	2119.036621	1263.0	3907.460693	1754.952393	2736.333252	2676.41626
EIF5	1438.151855	1462.933716	834.931458	1230.634766	1697.615723	1367.61499	1097.5	917.25	1202.0	1133.604614	1106.307373	1146.666626	1086.0	1197.5	1901.118896	819.333313	1372.781616	1888.327026	814.0	1191.140869	1386.0
EIF5A	1146.666626	1321.0	2597.534424	577.666687	931.805115	1278.350342	947.336914	3208.611816	574.5	1477.551636	376.25	1118.5	1472.816772	671.88269	1516.75	718.75	1697.615723	1332.0	586.833313	570.0	1139.229614
EIF5A2	24.5	38.0	20.0	24.73077	24.0	26.0	26.0	16.625	40.727272	19.5	31.625	21.6	32.666668	25.818182	24.0	26.09091	55.375	26.200001	18.5	55.0	53.0
EIF5B	433.0	596.0	543.5	397.077209	706.125	202.416672	455.049957	546.280701	754.333313	426.367004	454.125	388.200012	428.25	404.166656	539.375	315.0	359.727264	743.166687	181.666672	526.84967	561.614746
EIF6	1382.609375	1269.206543	942.400024	1701.75	2137.0	1875.920044	1486.562988	1181.75	450.818115	1974.588867	426.367004	1643.0	1429.604492	1324.678589	2293.838379	631.409851	828.333313	2577.263916	1093.240967	880.980469	1377.898926
ELAC1	37.5	42.666668	40.0	27.666666	28.333334	34.5	47.0	36.666668	30.25	27.0	40.75	25.4	42.0	30.666666	33.666668	38.200001	73.833336	28.0	36.583332	51.666668	46.125
ELAC2	191.0	165.090912	290.799988	180.083328	142.333328	184.333328	138.27272	386.828674	262.666656	132.34462	104.416664	163.5	191.0	134.083328	171.0	77.5	144.5	163.666672	153.826477	135.0	142.25
ELANE	77.833336	133.024063	25.0	38.5	18.4	30.0	23.375	21.5	19.25	17.0	18.6	20.799999	20.666666	61.333332	48.875	27.5	30.90909	16.818182	39.0	81.199997	28.0
ELAVL1	347.5	247.5	92.600182	262.0	420.272736	350.799988	343.5	76.0	264.333344	271.666656	252.333328	360.0	589.157532	278.5	318.0	323.625	130.875	360.0	315.0625	291.833344	447.16156
ELAVL2	14.25	21.954546	16.0	23.4	42.923077	16.6	13.875	13.0	13.666667	12.916667	13.583333	13.5	11.727273	15.625	13.666667	16.833334	11.0	40.636364	12.333333	25.875	24.25
ELAVL3	38.25	29.25	30.75	23.0	24.166666	33.863636	36.0	33.5	47.75	32.5	34.400002	27.200001	36.833332	26.799999	33.75	28.307692	24.181818	26.666666	48.200001	23.875	24.0
ELAVL4	15.75	14.454545	16.416666	14.2	14.25	13.5	19.75	19.166666	16.200001	19.5	15.166667	18.0	15.583333	14.0	13.4	16.181818	17.666666	16.0	14.846154	13.5	13.0
ELF1	732.666687	903.470825	742.0	350.060608	643.5	373.5	686.599976	911.75	490.25	353.614807	1104.503906	375.333344	695.0	744.098938	685.054932	1316.412231	693.0	585.0	1075.5	640.200012	825.0
ELF2	167.666672	154.0	166.666672	230.0	210.823486	104.333336	94.625	139.0	103.0	210.5	138.916672	135.5	144.818176	222.981873	146.25	116.199997	127.967705	154.0	191.0	182.181824	146.5
ELF3	51.583332	55.25	107.833336	58.400002	58.454544	50.400002	90.5	61.0	67.0	44.0	48.0	43.0	40.5	53.25	76.0	47.0	43.1875	90.5	40.333332	77.083336	71.333336
ELF4	178.166672	126.375	184.0	165.666672	149.666672	232.370453	350.200012	364.0	504.0	131.5	450.0	123.199997	259.200012	122.5	136.199997	808.25	268.625	169.4375	702.75	98.333336	196.5
ELF5	35.0	43.0	62.833332	89.63636	42.0	29.0	48.400002	37.400002	38.25	27.166666	20.583334	25.25	23.25	50.666668	61.23077	32.083332	77.25	58.875	17.799999	98.269234	48.583332
ELFN1	65.333336	50.75	85.75	48.333332	101.769234	77.166664	70.75	56.96154	87.150177	53.25	62.160477	71.916664	72.5	51.666668	61.0	64.0	43.0	66.333336	66.0	48.666668	57.0
ELFN2	29.666666	25.5	38.200001	32.25	32.3377	31.5	32.68182	43.166668	26.0	45.200001	28.25	28.666666	34.18182	31.0	30.166666	30.75	23.200001	32.666668	37.625	26.666666	26.5
ELK1	111.0	113.375	44.81818	135.22728	181.818176	151.307693	98.625	39.666668	158.181824	215.399994	125.666664	248.259399	210.5	125.272728	123.333336	121.599998	58.200001	196.333328	187.5	87.375	100.333336
ELK3	447.5	580.276062	190.0	462.666656	501.22995	460.0	429.399994	310.399994	1026.666626	182.75	664.159851	578.5	626.666687	386.828674	505.410675	727.583313	223.113327	472.227234	616.5	773.649475	906.407898
ELK4	211.666672	134.600006	207.5	123.57692	98.199997	96.599998	186.730774	280.0	107.0	76.75	142.909088	82.545456	138.0	142.333328	144.600006	126.0	307.666656	96.599998	107.378685	111.625	105.666664
ELL	40.333332	41.400002	42.5	36.599998	34.5	46.0	38.272728	39.599998	31.666666	42.400002	30.833334	29.0	42.0	36.5	45.400002	33.166668	35.0	40.384617	82.333336	32.0	42.625
ELL2	195.75	294.86319	822.0	360.375	495.649811	464.75	451.5	844.129944	221.5625	533.666687	328.375	168.333328	183.5	331.0	455.333344	216.181824	340.666656	846.95343	191.199997	209.666672	410.0
ELL3 /// SERINC4	244.313507	257.0	171.25	362.5	118.400002	265.600006	348.666656	103.0	171.399994	431.81662	169.659653	97.093887	56.083332	395.5	210.555511	301.5	391.0	193.5	63.875	106.5	96.75
ELMO1	76.75	187.199997	51.200001	78.666664	48.375	69.63636	108.333336	68.333336	48.666668	59.125	160.416672	83.5	390.454559	73.400002	68.5	259.666656	130.600006	53.5	296.0	149.199997	141.5
ELMO2	137.416672	106.5	88.5	165.625	139.457809	164.0	172.800003	87.599998	91.125	126.666664	131.600006	178.833328	186.600006	163.333328	102.192307	159.545456	174.0	101.375	257.75	123.181816	133.166672
ELMO3	84.5	89.6875	40.556011	313.0	144.0	189.333328	76.199997	30.625	22.181818	402.91272	25.666666	49.25	44.25	127.0	162.0	57.75	75.63636	195.0	51.200001	53.400002	63.0
ELMOD1	96.333336	326.399994	183.0	148.635895	420.413757	151.0	78.333336	154.103333	25.333334	4716.977539	194.600006	301.5	27.083334	1162.980591	385.533661	104.199997	97.666664	955.531616	10.25	59.0	50.799999
ELMOD2	65.5	67.75	51.5	67.5	112.0	69.5	71.199997	37.409092	91.800003	89.494576	93.0	86.75	74.75	72.454544	70.833336	66.241707	61.0	99.0	67.400002	87.0	103.5
ELMOD3	132.625	78.0	47.691093	111.916664	87.18663	108.5	121.75	56.909092	109.0	112.5	102.818184	95.166664	102.333336	106.0	104.800003	100.0	68.833336	89.545456	156.166672	145.833328	66.0
ELN	144.5	77.5	238.666672	71.5	60.400002	70.666664	47.25	290.666656	44.375	54.81818	49.81818	70.599998	73.36364	151.333328	109.666664	66.875	78.0	50.576923	60.569172	71.5	45.5
ELOF1	695.817322	847.333313	2197.401611	1355.666626	1128.917969	1069.0	2500.315674	2278.0	1679.194458	1211.630981	1554.666626	1069.733154	1083.333374	712.25	778.875	1786.811646	496.184662	1110.5	1241.333374	721.25	779.5802
ELOVL1	1196.0	1807.833374	1445.0	1126.494507	1016.454285	1471.0	545.599976	1001.421753	811.5	1946.419678	386.058228	1059.800049	782.333313	1684.0	1819.0	560.816467	414.083344	1648.078369	740.951599	1231.5	1109.75
ELOVL2	18.583334	28.4	15.666667	16.666666	22.0	19.666666	17.666666	12.5	27.545454	17.875	27.666666	55.400002	19.875	20.5	18.5	24.73077	23.5	30.916666	16.875	27.75	24.666666
ELOVL3	182.600006	1118.5	1973.0	35.0	62.25	35.0	104.0	429.399994	16.200001	102.25	20.5	471.696259	17.0	496.568329	50.125	97.0	30.5	311.0	23.125	807.770142	118.5
ELOVL4	396.166656	1317.87854	1336.75	464.0	1091.588135	372.200012	557.5	571.5	116.800003	1369.991089	124.957954	458.910553	56.166668	1238.411255	1405.960938	347.027161	475.0	1905.642334	13.083333	872.5	394.166656
ELOVL5	777.200012	1575.43103	1132.053101	350.799988	290.0	422.821991	1271.199951	603.333313	1049.666626	277.333344	1027.176758	833.5	807.254272	792.143982	366.592102	1081.5	285.666656	364.666656	634.799255	1429.604492	642.41748
ELOVL6	57.5	102.333336	309.5	78.909088	86.454544	86.166664	115.0	160.75	128.07692	167.0	66.375	69.666664	48.666668	134.666672	116.166664	66.599998	157.125	122.5	66.833336	797.086609	116.960838
ELOVL7	532.137573	1343.873779	381.600006	803.875	1271.199951	708.660156	2437.234619	636.590576	456.0	3267.138672	455.75	501.0	96.375	1357.469971	2301.144043	1023.5	769.666687	2068.008057	40.333332	480.5	684.0
ELP1P	20.916666	16.75	14.318182	27.5	26.6	21.4	19.727272	20.5	28.799999	26.0	26.5	26.5	21.200001	25.0	21.181818	26.0	14.333333	25.799999	24.200001	18.5	16.4
ELP2	150.75	97.5	175.27272	111.0	122.833336	109.818184	148.25	152.75	124.400002	130.125	131.270142	144.307968	95.875	127.0	112.937729	103.655174	201.643753	102.333336	103.0	102.0	86.86364
ELP2P	19.333334	20.0	16.625	18.375	17.0	18.333334	17.0	14.0	15.333333	23.25	17.5	14.0	17.25	19.333334	17.0	15.2	29.90909	15.0	16.0	18.625	18.799999
ELP3	189.685684	169.0	198.416672	123.333336	205.833328	175.5	387.399994	208.4375	445.333344	137.399994	401.333344	185.333328	232.333328	172.25	162.0	318.875	558.158813	172.75	362.5	199.333328	176.0
ELP4	115.333336	141.5	118.599998	115.400002	105.199997	131.153839	165.399994	72.599998	147.333328	127.25	224.0	77.36364	122.333336	133.800003	159.800003	261.0	165.0	134.242249	92.0	122.0	170.0
ELSPBP1	27.384615	23.066332	29.5	23.0	21.666666	28.0	29.333334	26.583334	31.653847	23.4	30.875	49.75	23.333334	21.954546	24.0	28.200001	14.363636	23.333334	29.666666	16.5	18.4
ELTD1	331.657928	373.077759	79.333336	248.0	61.166668	274.333344	396.0	76.747208	371.666656	16.6875	246.0	149.0	94.5	271.5	210.0	512.0625	328.178741	80.0	12.2	771.447998	589.799988
EMB	1122.76001	1315.666626	410.333344	528.045227	757.97998	556.5	1045.62146	691.733948	526.131104	1507.25	1322.207642	632.75	1864.5	1072.599976	1165.480469	1971.5	1878.225586	957.333313	966.00415	441.544678	596.239563
EMB /// EMBP1	12.0	10.3125	83.0	13.2	17.863636	12.666667	11.375	133.0	10.75	16.333334	11.2	14.75	67.875	22.5	21.5625	12.666667	24.0	27.5	14.666667	10.333333	12.181818
EMCN	218.600006	325.416656	126.0	243.0	39.599998	121.07692	104.333336	68.666664	409.375	28.818182	223.0	144.5	57.799999	300.799988	173.199997	180.912964	132.399994	49.0	13.916667	840.875	363.773254
EMD	351.903381	413.0	600.75	416.084198	290.166656	363.030884	302.181824	639.581726	567.5	562.599976	321.075317	313.5	479.799988	279.0	322.333344	264.25	170.4375	306.75	562.333313	450.818115	410.489716
EME1	302.375	183.375	408.166656	203.166672	119.416664	120.333336	83.625	516.0	175.800003	144.600006	92.875	292.541534	194.166672	94.727272	111.5	78.227272	871.794006	114.0	147.625	81.0	168.25
EME2	79.0	46.625	55.136364	114.666664	63.0	74.666664	59.25	107.199997	44.333332	128.0	55.0	60.8125	54.666668	66.0	62.5	72.666664	359.875	79.0	86.0	53.0	61.833332
EMG1	595.75	649.740417	118.333336	364.83255	492.666656	768.333313	586.039856	78.190384	348.363647	622.631104	425.545441	483.5	697.587952	429.833344	631.0	522.56488	409.635315	584.666687	386.289917	429.25	589.157532
EMID1	64.0	61.799999	73.5	59.757828	132.666672	60.5	47.799999	67.5	61.0	67.800003	60.799999	82.5	73.333336	64.800003	66.333336	62.909092	35.5	70.75	67.875	49.0625	48.0
EMID2	60.400002	42.666668	67.166664	39.333332	42.583332	51.81818	56.0	64.5	75.166664	39.200001	57.0	42.5	53.599998	45.307693	57.25	53.0	37.5	43.692307	74.0	40.400002	39.5
EMILIN1	160.800003	144.75	29.0	59.5	48.333332	175.666672	54.625	22.0	37.0	23.666666	47.200001	118.75	110.599998	65.0	79.833336	89.0	45.0	32.599998	44.81818	128.666672	183.653839
EMILIN2	119.666664	107.599998	89.333336	80.909088	48.666668	191.0	255.181824	163.149033	361.600006	37.333332	441.25	138.916672	172.181824	79.5	77.0	332.5	175.333328	62.5	731.5	88.5	190.800003
EMILIN3	95.0	84.25	82.333336	122.75	131.0	81.666664	48.0	54.666668	45.5	152.800003	53.5	80.25	45.599998	175.5	182.636368	93.833336	108.583336	92.800003	55.0	99.0	48.25
EML1	91.333336	155.0	44.545456	127.304039	71.599998	114.5	74.333336	51.0	114.75	134.545456	91.625	73.166664	44.799999	162.125	121.5	76.166664	122.400002	127.375	11.636364	207.800003	165.0
EML2	71.5	69.333336	107.378685	56.833332	49.400002	72.0	68.666664	114.333336	70.25	101.75	60.333332	58.083332	73.666664	73.25	65.400002	59.909092	55.5	67.0	89.5	62.0	59.5
EML3	176.399994	124.199997	200.0	427.666656	195.166672	234.5	105.375	165.734467	265.666656	420.0	127.800003	150.083649	266.0	187.25	182.42308	174.800003	120.0	192.0	410.5	107.5	101.346153
EML4	433.454559	222.0	210.0	217.625	198.75	194.0	410.0	280.772736	280.666656	201.399994	314.552826	146.5	284.0	223.592026	195.333328	283.833344	312.916656	171.0	315.454559	125.333336	201.666672
EML5	15.75	12.0	11.5	19.799999	14.0	12.727273	19.666666	10.333333	11.0	16.625	11.25	10.846154	9.863636	15.333333	12.538462	10.2	30.042063	10.454545	12.833333	14.636364	12.489405
EML6	38.5	62.833332	33.5	58.000568	39.333332	36.333332	44.25	33.875	25.0	35.0	34.454544	33.727272	25.333334	43.909092	52.833332	29.333334	43.045456	58.0	22.25	44.03846	29.4
EMP1	1594.886841	1374.694702	1706.312256	1374.694702	770.630127	1447.509277	1636.730103	1090.800049	949.833313	1737.47937	861.333313	980.5	418.75	1616.949951	1201.0	537.5	970.5	825.0	549.400024	1533.415649	1989.68689
EMP2	1412.75	2085.355957	2158.75	2197.401611	2073.818115	1127.354126	3013.44165	1554.666626	604.75	2707.811279	453.0	559.512085	236.5	1931.726929	1799.113281	1013.5	1178.333374	1508.567627	26.875	1256.600952	1015.967102
EMP3	2238.82251	1068.153076	398.590271	1424.477295	688.0	1175.557983	479.541992	690.333313	243.26474	573.400024	806.828735	2986.763428	3973.39624	897.322632	712.674255	830.029846	2839.237549	422.5	5980.241211	319.636353	484.799988
